Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
2932919373,U,OB,1,1,70,504612,51,02:00.0,7,1:00,422
2933933811,U,CTY,1,3,745,560751,176,01:00.0,4,20:00,422
2933933820,U,OB,1,2,667,821149,32,22:00.0,3,21:00,422
293393383X,U,OB,1,7,2923,821149,87,42:00.0,3,21:00,422
2933934078,U,OB,1,5,2460,821149,67,01:00.0,3,20:00,422
2935251236,U,OB,1,4,2360,830967,48,43:00.0,4,21:00,422
2935364563,U,IB,1,1,460,559350,108,33:00.0,2,21:00,422
2935364563,U,OB,1,1,460,559350,51,34:00.0,2,18:00,422
2935364572,U,OB,1,1,260,530751,51,03:00.0,4,23:00,422
2935364581,U,OB,1,1,315,530751,51,36:00.0,4,22:00,422
2935364590,U,OB,1,1,260,530751,51,41:00.0,4,22:00,422
2935364628,U,OB,1,3,1175,841925,86,21:00.0,7,2:00,422
2935364637,U,OB,1,2,1230,841925,86,31:00.0,7,2:00,422
2935364655,U,OB,1,2,915,560856,72,57:00.0,3,20:00,422
2935364664,U,OB,1,1,392,560856,72,42:00.0,3,20:00,422
2935364673,U,IB,1,3,1240,560856,116,34:00.0,7,0:00,422
2935364682,U,OB,1,2,989,842091,4,40:00.0,4,21:00,422
2935711916,U,OB,1,2,545,559350,51,55:00.0,2,18:00,422
2935711925,U,OB,1,1,373,530751,51,47:00.0,4,22:00,422
2935711943,U,OB,1,5,1970,97664,72,08:00.0,5,1:00,422
2935711952,U,OB,1,14,8460,57019,38,52:00.0,6,20:00,422
2936518189,U,OB,1,1,506,821149,58,00:00.0,5,21:00,422
2936619984,U,OB,1,2,3280,842029,89,10:00.0,4,21:00,422
2937140091,U,OB,1,2,1365,531169,26,01:00.0,5,22:00,422
2937140100,U,IB,1,4,1830,560856,116,22:00.0,7,1:00,422
293714011X,U,OB,1,2,1250,558577,32,12:00.0,6,1:00,422
2937504750,U,IB,1,5,1882,410224,112,39:00.0,5,1:00,422
2937525789,U,OB,1,8,5856,530751,38,32:00.0,2,19:00,422
2937894572,U,IB,1,3,4145,560856,116,45:00.0,7,0:00,422
2938445288,U,IB,1,14,13235,530751,105,24:00.0,2,20:00,422
2938580615,U,OB,1,1,532,841940,48,41:00.0,3,21:00,422
293870365X,U,IB,1,1,445,211467,115,07:00.0,4,3:00,422
2938703669,U,OB,1,1,90,211467,26,55:00.0,3,21:00,422
2938703669,U,CTY,1,1,90,211467,204,59:00.0,6,14:00,422
2938703678,U,IB,1,1,1150,112161,111,09:00.0,6,21:00,422
2938703687,U,IB,1,1,200,112161,111,51:00.0,6,20:00,422
2938703696,U,IB,1,1,250,112161,111,40:00.0,6,20:00,422
307075967X,U,CTY,1,1,419,137791,169,15:00.0,2,9:00,878
3070767140,U,IB,1,1,390,136322,164,57:00.0,4,6:00,878
3088291324,U,IB,1,6,2310,T511502579,113,13:00.0,1,0:00,220
3088291416,U,CTY,1,3,764,132367,168,06:00.0,2,13:00,220
3088295486,U,IB,1,1,1377,126666,117,36:00.0,1,7:00,220
3088297850,U,CTY,1,1,70,134898,235,17:00.0,3,0:00,220
3088297850,U,CTY,1,1,70,134898,238,55:00.0,5,20:00,220
3088297850,U,CTY,1,1,70,134898,189,58:00.0,1,2:00,220
3088306073,U,CTY,1,4,710,130450,196,22:00.0,5,20:00,220
3088306082,U,IB,1,1,119,137943,164,41:00.0,3,22:00,220
3088306091,U,CTY,1,1,167,137526,175,57:00.0,7,21:00,220
3088314067,U,CTY,1,4,1311,133744,194,00:00.0,4,22:00,220
3088324306,U,CTY,1,1,1246,134898,189,27:00.0,1,2:00,220
308833526X,U,IB,1,1,640,125583,149,06:00.0,3,0:00,220
3088340128,U,CTY,1,1,345,137936,187,54:00.0,6,19:00,220
3088348533,U,CTY,1,1,767,140147,175,47:00.0,6,22:00,220
3123257165,U,CTY,1,1,1080,121144,184,20:00.0,6,14:00,312
3123257165,U,CTY,1,1,1080,121144,184,20:00.0,6,14:00,312
3130125483,U,CTY,1,14,4425,121434,174,41:00.0,5,18:00,313
3171419258,U,OB,1,1,125,430951,53,45:00.0,5,11:00,409
3183203357,U,OB,1,60,1130,530683,66,23:00.0,1,13:00,433
3183203687,U,OB,1,7,5270,127193,84,58:00.0,7,12:00,433
3183204163,U,OB,1,2,232,126133,72,57:00.0,1,10:00,432
3183204558,U,OB,1,1,171,530691,53,44:00.0,5,16:00,432
3183204567,U,OB,1,5,5168,830890,69,15:00.0,5,19:00,422
318322532X,U,IB,1,1,3271,128503,127,55:00.0,4,20:00,318
318367346X,U,CTY,1,1,250,PASC533243,173,40:00.0,6,9:00,309
3190849732,U,IB,1,4,12280,128530,129,34:00.0,4,7:00,201
3190965508,U,CTY,1,2,840,131999,194,55:00.0,1,9:00,201
3190965508,U,OB,1,2,840,131999,92,56:00.0,1,9:00,201
3191106041,U,CTY,1,1,3691,124114,195,32:00.0,7,10:00,201
3191198973,U,CTY,1,1,329,124114,195,27:00.0,7,11:00,201
3191199496,U,CTY,1,14,3338,118614,175,02:00.0,7,7:00,201
3191216225,U,CTY,1,1,645,126202,187,07:00.0,5,1:00,201
3191225694,U,CTY,1,1,578,124114,195,54:00.0,7,9:00,201
3223392263,U,IB,1,2,842,430773,116,58:00.0,7,6:00,322
3223392263,U,CTY,1,2,842,430773,_UNK,06:00.0,7,15:00,322
3223392263,U,OB,1,2,842,430773,92,59:00.0,7,6:00,322
3224351481,U,IB,1,1,260,430631,143,50:00.0,7,8:00,322
324814980X,U,CTY,1,1,299,131332,172,10:00.0,4,21:00,324
3248149819,U,IB,1,1,226,135378,158,34:00.0,5,3:00,324
3248149819,U,CTY,1,1,226,135378,237,27:00.0,6,18:00,324
3248473172,U,IB,1,4,3078,134824,149,55:00.0,3,12:00,324
3357907323,U,IB,1,1,595,202443,104,25:00.0,3,9:00,303
3400941225,U,OB,1,2,530,261125,80,56:00.0,2,1:00,304
3400941225,U,IB,1,2,530,261125,113,58:00.0,2,0:00,304
3409671357,U,IB,1,2,1815,PASC634013,143,17:00.0,5,15:00,304
340967143X,U,IB,1,8,7275,133102,127,17:00.0,7,13:00,304
3476057114,U,OB,1,1,360,126454,17,47:00.0,4,13:00,447
3476057123,U,OB,1,1,710,126502,48,27:00.0,3,2:00,447
347669901X,U,OB,1,1,177,310316,78,36:00.0,6,16:00,447
3476699029,U,OB,1,1,95,211421,72,12:00.0,5,13:00,447
3476699038,U,OB,1,1,380,R44790060,50,11:00.0,6,13:00,447
3477896058,U,OB,1,1,100,559729,38,50:00.0,5,12:00,447
3477896058,U,CTY,1,1,100,559729,193,38:00.0,5,13:00,447
3477964413,U,OB,1,1,291,558194,67,00:00.0,3,3:00,447
3487362823,U,IB,1,1,956,560010,101,42:00.0,4,6:00,348
3487366682,U,IB,1,1,273,126281,104,18:00.0,6,6:00,348
3487390388,U,IB,1,3,2240,133095,105,45:00.0,5,20:00,348
3487390397,U,OB,1,1,850,903894,66,44:00.0,4,9:00,348
3487390424,U,OB,1,1,275,121910,78,46:00.0,5,6:00,348
3487390442,U,OB,1,2,1272,130617,76,59:00.0,7,14:00,348
348739047X,U,IB,1,1,800,530588,105,47:00.0,6,9:00,348
3621408633,U,CTY,1,1,485,123794,174,57:00.0,7,16:00,315
362158808X,U,CTY,1,2,1935,136776,173,50:00.0,1,13:00,315
3621588236,U,IB,1,8,11570,139566,133,54:00.0,7,9:00,315
3621588290,U,CTY,1,4,3850,131541,194,47:00.0,4,3:00,315
3621588328,U,CTY,1,2,2640,261307,196,27:00.0,6,6:00,315
362158852X,U,CTY,1,1,905,290301,194,10:00.0,2,10:00,315
3621588777,U,IB,1,2,1125,132678,141,54:00.0,6,13:00,315
3621588804,U,CTY,1,2,1425,121144,194,55:00.0,6,12:00,315
3621589042,U,IB,1,2,2998,133387,149,02:00.0,5,20:00,315
3621589354,U,CTY,1,6,5105,123794,174,53:00.0,7,17:00,315
362158940X,U,CTY,1,1,1410,127920,195,49:00.0,3,2:00,315
3621589556,U,CTY,1,4,3970,127296,175,49:00.0,4,13:00,315
3621589666,U,IB,1,4,4095,PASC634013,143,32:00.0,5,12:00,315
3621852795,U,CTY,1,1,1135,127920,195,08:00.0,3,3:00,315
3621852813,U,CTY,1,1,480,127920,195,41:00.0,3,0:00,315
3623003743,U,CTY,1,2,100,125240,174,52:00.0,7,1:00,315
3629367683,U,IB,1,2,2748,T402218929,145,41:00.0,5,12:00,315
3710262507,U,IB,1,1,655,125732,125,37:00.0,6,20:00,371
381094084X,U,IB,1,1,571,280728,131,33:00.0,1,7:00,381
3810940859,U,IB,1,1,119,125445,116,20:00.0,1,6:00,381
3810940904,U,IB,1,1,175,125445,116,34:00.0,1,6:00,381
3810940922,U,IB,1,1,758,133362,145,42:00.0,1,14:00,381
3810940931,U,IB,1,1,793,280728,131,39:00.0,1,7:00,381
3812104668,U,CTY,1,2,358,290396,168,47:00.0,5,22:00,381
3812161125,U,IB,1,2,694,123757,163,49:00.0,5,1:00,381
3812161134,U,CTY,1,1,371,130450,174,02:00.0,4,21:00,381
3812161143,U,CTY,1,2,742,130450,174,09:00.0,4,21:00,381
3812161152,U,CTY,1,1,371,130450,174,04:00.0,4,21:00,381
381216118X,U,CTY,1,1,185,128363,172,57:00.0,7,17:00,381
3812161208,U,IB,1,2,742,126241,158,00:00.0,5,9:00,381
3812161217,U,IB,1,1,371,126241,158,35:00.0,5,8:00,381
3812161226,U,IB,1,2,742,126241,158,08:00.0,5,9:00,381
3812161235,U,IB,1,1,371,126241,158,47:00.0,5,8:00,381
3812166551,U,IB,1,1,371,132292,145,33:00.0,6,0:00,381
3812166598,U,IB,1,1,371,131559,143,46:00.0,5,7:00,381
3812253819,U,IB,1,1,297,135658,127,26:00.0,5,7:00,381
3812253882,U,IB,1,1,380,132665,135,15:00.0,1,10:00,381
3960724489,U,CTY,1,1,470,126511,188,32:00.0,4,17:00,396
4055947022,U,OB,1,1,97,123460,58,04:00.0,6,9:00,402
4055957216,U,OB,1,2,549,123460,58,23:00.0,6,9:00,402
411866130X,U,OB,1,1,278,123901,69,55:00.0,5,15:00,411
4118661456,U,OB,1,5,3525,135381,86,42:00.0,5,22:00,411
4118661593,U,OB,1,3,2748,133480,67,19:00.0,4,4:00,411
4118661950,U,OB,1,1,460,136988,73,08:00.0,5,14:00,411
4151801416,U,OB,1,9,4317,45587,51,23:00.0,4,9:00,415
4170265614,U,CTY,1,1,642,131978,173,04:00.0,5,10:00,272
4170865581,U,OB,1,1,59,136097,46,34:00.0,3,15:00,433
417086560X,U,OB,1,1,347,125035,31,41:00.0,3,13:00,433
4172161208,U,CTY,1,1,865,131289,194,40:00.0,6,13:00,318
4172497110,U,OB,1,6,5260,137292,18,15:00.0,4,7:00,421
417249712X,U,OB,1,3,2940,136776,26,20:00.0,5,4:00,421
4173054509,U,OB,1,1,415,HAEI23421,75,45:00.0,4,13:00,431
4173054792,U,CTY,1,1,681,290977,194,43:00.0,6,0:00,431
4173054810,U,CTY,1,1,216,134387,N5  ,51:00.0,4,1:00,431
4173054810,U,IB,1,1,216,134387,111,07:00.0,3,22:00,431
4173675064,U,OB,1,1,268,134742,14,37:00.0,5,12:00,423
4173675091,U,OB,1,1,307,134742,14,49:00.0,5,10:00,423
417367511X,U,OB,1,1,439,134742,14,01:00.0,5,10:00,423
4173675147,U,OB,1,2,983,134483,66,26:00.0,6,10:00,423
4173675293,U,OB,1,1,206,133721,51,54:00.0,7,6:00,423
4173675311,U,OB,1,1,213,133721,51,53:00.0,7,6:00,423
4173675715,U,OB,1,1,179,290210,38,54:00.0,7,14:00,423
4173807156,U,OB,1,3,1045,280969,55,02:00.0,3,13:00,245
4173807174,U,IB,1,1,402,126018,112,33:00.0,7,4:00,245
4173807183,U,OB,1,1,295,136002,86,23:00.0,4,3:00,245
4173820906,U,OB,1,1,347,128901,89,47:00.0,4,12:00,245
4173820915,U,OB,1,1,559,135500,57,26:00.0,5,6:00,245
4173820915,U,OB,1,1,559,135500,90,25:00.0,5,6:00,245
4175656375,U,OB,1,3,1145,280868,89,51:00.0,5,22:00,411
4175719551,U,IB,1,3,1325,127555,127,32:00.0,7,1:00,246
4177667330,U,IB,1,9,10430,531285,164,52:00.0,7,10:00,218
4177667532,U,IB,1,11,14914,430899,105,49:00.0,1,8:00,218
4177667981,U,OB,1,3,2664,290149,88,08:00.0,3,22:00,218
4177668349,U,IB,1,1,397,127746,127,31:00.0,5,4:00,218
417766844X,U,CTY,1,4,4449,T415634691,192,41:00.0,7,6:00,218
4177785526,U,OB,1,4,3160,133016,39,00:00.0,3,3:00,714
4177856669,U,OB,1,1,50,290210,38,04:00.0,7,13:00,423
4177856669,U,OB,1,1,50,290210,25,19:00.0,1,4:00,423
4179283111,U,IB,1,1,100,124038,141,06:00.0,4,17:00,783
4179518053,U,OB,1,1,444,135152,38,41:00.0,5,4:00,730
4217866971,U,OB,1,1,1610,126495,53,17:00.0,3,8:00,421
4238483366,U,OB,1,7,4625,559206,40,45:00.0,5,22:00,423
4270909572,U,CTY,1,14,263,138212,231,32:00.0,4,21:00,152
4270909572,U,CTY,1,14,263,138212,232,54:00.0,6,1:00,152
4270998351,U,CTY,1,1,1056,249122,172,11:00.0,4,19:00,152
4271282858,U,OB,1,1,180,135206,50,47:00.0,4,7:00,409
4273819402,U,CTY,1,1,3988,135843,194,53:00.0,3,19:00,875
4274004110,U,OB,1,1,675,126145,49,19:00.0,3,16:00,411
4274004166,U,OB,1,1,435,278731,49,39:00.0,3,9:00,411
4274373472,U,OB,1,1,1075,560490,72,46:00.0,7,7:00,402
4275657879,U,IB,1,2,3207,133387,149,05:00.0,5,21:00,315
4275849425,U,OB,1,1,200,135900,38,17:00.0,7,1:00,324
4275849499,U,CTY,1,1,80,135534,188,19:00.0,6,3:00,324
4276343839,U,CTY,1,5,735,139837,175,15:00.0,3,21:00,653
4276350163,U,IB,1,1,205,139578,149,51:00.0,1,12:00,653
4276408151,U,OB,1,2,2452,290775,51,47:00.0,3,8:00,409
4276408160,U,OB,1,1,474,290775,51,55:00.0,3,6:00,409
4276408189,U,OB,1,1,652,430637,51,50:00.0,4,4:00,409
4276408198,U,OB,1,4,4060,128828,73,37:00.0,5,4:00,409
4276408216,U,OB,1,1,1211,138025,58,16:00.0,7,21:00,409
4276408225,U,OB,1,1,447,138025,58,14:00.0,7,21:00,409
4276408234,U,OB,1,1,57,138025,58,06:00.0,7,21:00,409
4276408252,U,OB,1,1,454,134168,51,46:00.0,4,12:00,409
4276408308,U,OB,1,1,61,125602,67,54:00.0,3,21:00,409
4276408317,U,OB,1,1,226,558981,51,44:00.0,4,2:00,409
4276408326,U,OB,1,7,5010,290980,38,51:00.0,4,19:00,409
4276408344,U,OB,1,1,151,249290,51,18:00.0,3,6:00,409
4276408353,U,OB,1,1,231,249290,51,56:00.0,3,5:00,409
4276408353,U,CTY,1,1,231,249290,N   ,52:00.0,3,11:00,409
4276408362,U,OB,1,9,4800,249290,51,26:00.0,3,6:00,409
4276408371,U,OB,1,1,393,249290,51,00:00.0,3,6:00,409
4276408380,U,OB,1,1,91,249290,51,16:00.0,3,6:00,409
427640839X,U,OB,1,1,1209,249290,51,09:00.0,3,3:00,409
4276408409,U,OB,1,1,1236,290600,55,41:00.0,5,12:00,409
4276408427,U,OB,1,1,169,126046,52,06:00.0,5,10:00,409
4276408436,U,OB,1,1,1878,132813,31,25:00.0,6,6:00,409
4276408445,U,OB,1,1,1073,132813,31,59:00.0,6,5:00,409
4276408463,U,OB,1,1,266,127381,38,07:00.0,7,10:00,409
4277263282,U,IB,1,12,3203,131085,141,47:00.0,3,22:00,857
4278887973,U,IB,1,1,718,128503,127,47:00.0,4,21:00,318
4278888083,U,IB,1,1,343,135956,163,51:00.0,5,15:00,318
4278888101,U,IB,1,1,95,135956,163,35:00.0,5,15:00,318
4278888148,U,CTY,1,1,87,124081,169,42:00.0,7,6:00,318
4278888193,U,CTY,1,1,167,140080,172,16:00.0,7,18:00,318
4278888285,U,CTY,1,1,934,135720,169,34:00.0,4,15:00,318
427888834X,U,CTY,1,2,421,140265,188,22:00.0,6,1:00,318
4279085955,U,IB,1,7,15561,138120,152,40:00.0,4,13:00,251
4280171629,U,IB,1,8,10520,140230,149,19:00.0,2,23:00,218
4280472313,U,OB,1,3,2992,558665,88,20:00.0,4,21:00,218
4281535739,U,CTY,1,1,457,140386,168,23:00.0,6,2:00,381
4281535775,U,IB,1,1,387,132650,150,15:00.0,4,21:00,381
4281535784,U,IB,1,3,1490,137014,129,18:00.0,5,3:00,381
428153583X,U,CTY,1,3,1370,130450,174,42:00.0,4,21:00,381
4281535849,U,CTY,1,1,457,130450,174,28:00.0,4,21:00,381
4281756839,U,CTY,1,1,209,134759,176,01:00.0,6,22:00,621
4281756848,U,CTY,1,1,209,137622,173,46:00.0,3,18:00,621
4281756857,U,CTY,1,1,410,137622,173,53:00.0,3,18:00,621
4281756893,U,CTY,1,1,250,137622,173,41:00.0,3,18:00,621
4282187736,U,CTY,1,4,1895,136325,169,14:00.0,1,10:00,682
4282539112,U,CTY,1,2,695,T415634691,192,27:00.0,7,12:00,218
4283005797,U,OB,1,2,1720,128854,86,21:00.0,3,15:00,318
4283005842,U,CTY,1,1,434,PASC634516,173,23:00.0,2,13:00,318
4283006035,U,IB,1,3,1040,129798,149,32:00.0,1,4:00,318
4283006071,U,CTY,1,1,274,123975,169,29:00.0,5,15:00,318
4283006071,U,CTY,1,1,274,123975,209,41:00.0,6,11:00,318
4283006118,U,IB,1,1,389,129798,149,35:00.0,1,4:00,318
4283006567,U,IB,1,17,2142,129798,149,23:00.0,1,5:00,318
4283006796,U,CTY,1,1,375,124058,174,39:00.0,6,22:00,318
4283006814,U,IB,1,1,605,135956,163,04:00.0,5,14:00,318
4283006924,U,IB,1,4,1890,139929,143,09:00.0,5,2:00,318
4283006951,U,IB,1,1,610,135956,163,26:00.0,5,14:00,318
4283007382,U,CTY,1,2,1000,119363,168,51:00.0,7,9:00,318
4283007438,U,CTY,1,2,855,119363,168,03:00.0,7,8:00,318
4283007483,U,CTY,1,2,806,140291,173,14:00.0,7,15:00,318
4283007501,U,CTY,1,2,2609,124081,169,00:00.0,7,7:00,318
4283007611,U,CTY,1,1,720,140291,173,16:00.0,7,14:00,318
4283007620,U,CTY,1,2,1645,124081,169,51:00.0,7,6:00,318
4283007649,U,CTY,1,1,332,134568,168,00:00.0,3,19:00,318
4283007658,U,CTY,1,1,280,134568,168,43:00.0,3,18:00,318
4283351985,U,IB,1,1,640,CVEN43549,133,07:00.0,4,18:00,126
428357413X,U,CTY,1,6,11754,133746,196,35:00.0,5,12:00,556
4283699466,U,OB,1,3,1625,134130,95,38:00.0,6,11:00,556
4284035552,U,IB,1,1,151,131733,141,22:00.0,6,15:00,726
4284035653,U,OB,1,1,186,130738,48,02:00.0,2,16:00,726
4284061238,U,OB,1,1,365,127322,66,46:00.0,6,14:00,726
4284129465,U,IB,1,1,815,125262,150,45:00.0,5,16:00,757
4285526840,U,IB,1,1,887,290001,103,15:00.0,3,1:00,187
4285604217,U,IB,1,1,2080,127555,112,27:00.0,6,17:00,187
4285604226,U,IB,1,1,380,131389,103,27:00.0,4,4:00,187
4285604235,U,IB,1,2,4302,131800,105,53:00.0,2,20:00,187
4285609670,U,OB,1,2,4760,136022,96,34:00.0,4,3:00,187
428560968X,U,IB,1,1,2390,129905,104,45:00.0,2,15:00,187
4285609717,U,OB,1,1,920,132272,78,47:00.0,5,7:00,187
4288346755,U,OB,1,1,195,138444,87,50:00.0,1,20:00,180
428943361X,U,CTY,1,1,65,131820,172,37:00.0,1,14:00,626
428943482X,U,IB,1,1,119,290752,111,42:00.0,1,4:00,626
4289435003,U,IB,1,1,260,290752,111,55:00.0,1,4:00,626
4289435178,U,CTY,1,1,77,279237,197,15:00.0,4,3:00,626
4289435178,U,CTY,1,1,77,279237,191,39:00.0,3,15:00,626
4289435178,U,CTY,1,1,77,279237,191,39:00.0,3,15:00,626
4289435443,U,CTY,1,1,61,127431,172,34:00.0,4,4:00,626
4289435645,U,IB,1,1,56,126998,143,13:00.0,5,20:00,626
4289435939,U,IB,1,1,120,126091,141,57:00.0,1,8:00,626
4289436049,U,IB,1,1,345,134270,145,14:00.0,5,13:00,626
4289436067,U,IB,1,1,345,134270,145,19:00.0,5,13:00,626
4289436195,U,CTY,1,2,149,127534,174,30:00.0,3,17:00,626
4289436195,U,CTY,1,2,149,127534,237,52:00.0,3,20:00,626
4289436790,U,CTY,1,1,125,138999,187,51:00.0,5,13:00,626
4289436947,U,CTY,1,2,281,138882,187,51:00.0,7,6:00,626
4289437322,U,CTY,1,1,188,261389,196,54:00.0,3,18:00,626
4316611615,U,IB,1,1,824,130658,152,44:00.0,3,11:00,431
431681055X,U,CTY,1,9,7068,135512,216,33:00.0,3,12:00,431
431681121X,U,CTY,1,3,2440,135512,216,33:00.0,3,12:00,431
431681198X,U,CTY,1,8,6116,127444,208,56:00.0,2,1:00,431
4316812300,U,CTY,1,7,4790,558695,214,41:00.0,3,12:00,431
4316813887,U,CTY,1,3,2267,121377,214,02:00.0,4,0:00,431
4316814500,U,CTY,1,1,492,121377,214,02:00.0,4,0:00,431
4316814574,U,IB,1,2,1225,136847,131,38:00.0,4,1:00,431
4316814583,U,CTY,1,3,1305,136847,GRG ,11:00.0,4,1:00,431
4316814583,U,IB,1,3,1305,136847,131,30:00.0,3,21:00,431
4316814749,U,IB,1,2,1230,560306,145,22:00.0,6,15:00,431
4316815225,U,OB,1,11,4975,HAEI27814,73,22:00.0,6,1:00,431
4316815234,U,OB,1,16,7165,HAEI27814,73,14:00.0,6,1:00,431
4316815802,U,OB,1,22,8915,132575,11,04:00.0,1,14:00,431
4316816673,U,IB,1,2,915,45495,111,30:00.0,4,18:00,431
4316816673,U,OB,1,2,915,45495,80,52:00.0,4,18:00,431
431681704X,U,IB,1,3,1322,202422,149,45:00.0,7,18:00,431
431743942X,U,CTY,1,1,210,137867,197,34:00.0,4,19:00,431
4317439475,U,CTY,1,1,153,133126,175,32:00.0,7,17:00,431
4317439493,U,CTY,1,1,128,133126,175,44:00.0,7,17:00,431
4319721407,U,IB,1,1,216,290256,163,44:00.0,2,12:00,875
4321080824,U,OB,1,2,670,135155,53,37:00.0,5,7:00,432
4321378163,U,OB,1,1,594,135155,53,03:00.0,5,7:00,432
4321427609,U,OB,1,1,268,134183,67,04:00.0,1,8:00,432
4321863346,U,OB,1,1,369,430228,63,21:00.0,4,9:00,432
4321863355,U,OB,1,1,205,430228,63,20:00.0,4,9:00,432
4321863364,U,OB,1,1,333,431001,69,17:00.0,7,20:00,432
4322159053,U,OB,1,1,306,137672,32,03:00.0,3,7:00,432
4322169925,U,OB,1,2,1355,430228,63,48:00.0,4,18:00,432
4322197580,U,IB,1,2,750,138475,103,21:00.0,6,0:00,432
4322244862,U,OB,1,3,1080,132412,43,47:00.0,6,16:00,432
4329531051,U,OB,1,1,255,131685,55,31:00.0,3,4:00,432
432953107X,U,OB,1,1,200,530691,53,07:00.0,5,17:00,432
4329531089,U,OB,1,1,300,127570,48,22:00.0,7,2:00,432
4329624176,U,OB,1,1,241,558556,76,12:00.0,6,8:00,432
4329917867,U,OB,1,1,210,135155,53,17:00.0,5,7:00,432
4334496095,U,IB,1,1,175,137630,101,17:00.0,1,18:00,433
4335279890,U,OB,1,3,1470,137031,46,18:00.0,6,7:00,433
4335279928,U,OB,1,3,1322,135485,89,00:00.0,1,11:00,433
4335279955,U,OB,1,1,513,134468,76,12:00.0,4,10:00,433
4335279982,U,OB,1,1,289,135485,89,39:00.0,1,10:00,433
4335280000,U,OB,1,1,404,137031,46,45:00.0,6,3:00,433
433528001X,U,OB,1,1,490,135485,89,18:00.0,1,11:00,433
4335280074,U,OB,1,2,985,279237,43,32:00.0,1,16:00,433
433528012X,U,OB,1,1,415,134487,75,28:00.0,7,21:00,433
4335280166,U,OB,1,2,1436,134673,22,40:00.0,7,15:00,433
4335280202,U,OB,1,1,214,277828,40,39:00.0,5,9:00,433
433528023X,U,OB,1,1,742,134610,74,02:00.0,5,11:00,433
4335824345,U,OB,1,1,736,123402,43,15:00.0,6,5:00,433
4336014874,U,OB,1,2,1685,131137,53,15:00.0,1,9:00,433
433601492X,U,OB,1,1,518,125271,32,29:00.0,6,12:00,433
4336332215,U,OB,1,1,1797,126047,22,36:00.0,7,15:00,433
4336450840,U,OB,1,1,2500,131137,53,26:00.0,1,9:00,433
433647516X,U,OB,1,1,893,128515,40,32:00.0,3,5:00,433
4336800384,U,OB,1,1,234,277828,40,11:00.0,5,13:00,433
4337577240,U,OB,1,3,2035,261017,63,34:00.0,6,4:00,433
433757725X,U,OB,1,4,2085,131137,53,42:00.0,1,10:00,433
4337577269,U,OB,1,4,2505,131137,53,36:00.0,1,10:00,433
4338076788,U,OB,1,1,435,530683,66,34:00.0,1,16:00,433
4338076788,U,IB,1,1,435,530683,108,33:00.0,2,21:00,433
4338076797,U,OB,1,1,368,530683,66,25:00.0,1,16:00,433
4338076806,U,OB,1,1,182,530683,66,02:00.0,1,15:00,433
4338076815,U,OB,1,1,297,530683,66,17:00.0,1,16:00,433
4338076898,U,OB,1,1,147,45680,67,10:00.0,5,10:00,433
4338076907,U,OB,1,1,165,45680,67,35:00.0,5,10:00,433
4338076970,U,OB,1,1,281,127193,84,32:00.0,7,7:00,433
4338077017,U,OB,1,1,554,290367,76,25:00.0,3,8:00,433
4338077035,U,OB,1,1,730,290367,76,33:00.0,3,8:00,433
4338077044,U,OB,1,1,179,290367,76,29:00.0,3,8:00,433
4338077053,U,OB,1,4,1495,121678,90,04:00.0,6,7:00,433
4338077282,U,OB,1,1,117,128874,17,20:00.0,1,11:00,433
4338077365,U,OB,1,1,783,121751,43,55:00.0,3,19:00,433
4338077374,U,OB,1,1,712,121751,43,22:00.0,3,20:00,433
4338077769,U,OB,1,1,470,136268,49,56:00.0,3,4:00,433
4338077787,U,OB,1,4,2959,134678,43,36:00.0,2,12:00,433
4338077805,U,OB,1,1,286,136268,49,02:00.0,3,5:00,433
4338077888,U,OB,1,3,2285,128784,31,29:00.0,7,10:00,433
4338077906,U,OB,1,1,313,125035,31,28:00.0,3,11:00,433
4338077915,U,OB,1,1,230,136268,49,52:00.0,3,3:00,433
4338077924,U,OB,1,1,212,136268,49,25:00.0,3,4:00,433
4338308493,U,OB,1,1,170,135167,32,41:00.0,5,6:00,433
